Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bf0775766a7a44ae39edef053e34097fe6ac5578bf026cc937611fcdbc69fba7,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.15094270645,52.7198102635,On or near ROCHESTER CLOSE,E01025729,Charnwood 014D,No further action at this time
651af7f4fcfb932e7375b22d841a88eff007ddfab31c07f01389075bcb61d8e7,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.10012656664,52.7344307445,On or near GIBSON ROAD,E01025750,Charnwood 013C,No further action at this time
ce6ca10fb15bde3d4c36c88c7b7807528c1882b84e1320f7333cbd5b472fbf72,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.21715545355,52.723708819,On or near PATERSON DRIVE,E01025688,Charnwood 016B,No further action at this time
8380575da26ff9f5022cec45133d7de75ff218eb1f51e7bb93a0251b9de5c4bc,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.12668090422,52.6906956601,On or near Petrol Station,E01025679,Charnwood 019A,No further action at this time
0b07c57f218f5272ce64575d5a3c474797ef422ca38774b80b8cc4b82a72a06c,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.06578809599,52.8207013311,On or near WEST THORPE,E01028421,Rushcliffe 012C,Offender given a caution
dce5a54d95271d1444c27dd28709c3c7ccdc69ba6f7098d7ce77699700148d67,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.06538475475,52.80491212,On or near WIDE LANE,E01025761,Charnwood 008B,No further action at this time
8e9310383343c0c8e7363b720bc5eb71475520766b95d2f34a3de8abd628820a,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.10368460143,52.6750074356,On or near DOROTHY AVENUE,E01025763,Charnwood 021B,No further action at this time
892569fe03e1fb7f47bf1572e24c023622306532ecbf1c87292a34c36b468ae2,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.11872770418,52.6763967755,On or near Supermarket,E01025681,Charnwood 019C,Suspect charged
f2b148a64631e7be2cd4b84c91fcc608d2a8d1a22eb78f64f673cae9219b3bc6,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.09773200835,52.6796550395,On or near GARDEN STREET,E01025766,Charnwood 021E,No further action at this time
99f8aefb0ecedf44cfd43506ba08268bcfcad3a4d325756ece3bac6e3beff2de,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.14014862091,52.7469717224,On or near THE PASTURES,E01025674,Charnwood 011A,No further action at this time
9920a854d1e4c707c72a5343602823e3846a0f3612780fb6f3181469965a3ce7,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.07029467306,52.6984118695,On or near THE STILES,E01025753,Charnwood 018B,Suspect charged
e2b47b935039a726bec40e1a9d9deb47af49668ee3eca68ac88c20e7b5ea2bbe,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.09357608017,52.6989247318,On or near GLEBE WAY,,,No further action at this time
35753887a2c10f558798c28d420e5396a2f0986fb799464eb81895ec4e9b7121,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.12302622191,52.6847982715,On or near BIRCH TREE AVENUE,E01025683,Charnwood 020B,Offender given a caution
7c8a9cc218ad6a909b2fb5ef8b23d488045bb0e027558b7e64a359e5128ed06b,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.27811535492,52.6841087889,On or near WALNUT CLOSE,E01025868,Hinckley and Bosworth 001A,No further action at this time
45d5787e26cfa502f80f860eb906dea91cbfb22ba36932a9a5dbbe3c1cbe5071,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.36930561218,52.5417434122,On or near Shopping Area,E01025852,Hinckley and Bosworth 010B,Offender given a caution
f6c6f6cb76fd40ea2f79be63cd85f9465576b5b85e5d68d0efdd2fc8aca7309c,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.38796301022,52.5435044495,On or near Supermarket,E01025867,Hinckley and Bosworth 011E,No further action at this time
038a9f66295249d55dfaaf1a6f88e24194c382dadf8f33228a9f46f9d213dd5b,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.37278831663,52.5384356059,On or near STATION ROAD,E01025849,Hinckley and Bosworth 012A,No further action at this time
d502c8493180cd4cfe6e30656639010000c4a421a2963cd696fc03a1ef1b35af,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.39315369305,52.5456258273,On or near KILBERRY CLOSE,E01025854,Hinckley and Bosworth 011B,No further action at this time
37ea7608aca3f6c89862d088d415313ae5079757b06bed249cc5bdf76cfeec63,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.37174473675,52.5444084269,On or near QUEEN VICTORIA COURT,E01025858,Hinckley and Bosworth 010C,No further action at this time
c9aea874c09854185ffb7cde156160d64ef2c04ac9b5647a5c33eb753e2d2aa2,2013-06,Leicestershire Constabulary,Leicestershire Constabulary,-1.30632652517,52.5765601786,On or near AVENUE SOUTH,E01025844,Hinckley and Bosworth 006F,No further action at this time
